"Name","Type","Product","Start","End","Gene Length","No.Insertion sites","Insertion Index","Av. Coverage","No.Insertion sites DP>5","Insertion Index DP>5","Av. Coverage DP>5","Pos. IS","No.reads per IS","Total no. IS"
"MB1796","CDS","Possible carboxymuconolactone decarboxylase family protein %28EC 4.1.1.44%29",1994923,1995282,360,16,0.0444444444444444,12,13,0.0361111111111111,13,"1994829;1994868;1994877;1994891;1994904;1994986;1995009;1995022;1995043;1995125;1995127;1995161;1995164;1995239;1995243;1995282","1,7,3,13,5,19,14,10,5,49,1,13,59,11,36,13",259
"MB1797","CDS","pe-pgrs family protein pe_pgrs31",1995463,1997337,1875,18,0.0096,6.5,11,0.00586666666666667,16,"1995353;1995357;1995421;1995471;1995530;1995539;1995605;1995616;1995648;1995723;1996046;1996582;1996650;1996684;1996802;1997146;1997264;1997298","240,10,4,129,14,3,16,5,3,26,1,23,1,5,4,1,16,8",509
"MB1798","CDS","L-gulono-1%2C4-lactone oxidase %28EC 1.1.3.8%29",1997493,1998737,1245,23,0.0184738955823293,8,14,0.0112449799196787,11.5,"1997416;1997463;1997473;1997474;1997495;1997570;1997591;1997613;1997635;1997636;1997754;1998256;1998349;1998394;1998467;1998471;1998499;1998512;1998591;1998617;1998619;1998690;1998737","22,42,7,52,3,2,57,9,1,18,13,8,1,10,2,10,4,8,2,8,1,1,27",308
"MB1799","CDS","Putative aminopeptidase",1998745,2000031,1287,28,0.0217560217560218,21.5,20,0.0155400155400155,31.5,"1998690;1998737;1998759;1998884;1999002;1999180;1999191;1999237;1999298;1999309;1999333;1999451;1999520;1999568;1999638;1999646;1999652;1999686;1999764;1999770;1999817;1999833;1999834;1999853;1999929;1999935;1999952;1999970","1,27,1,126,113,22,12,2,33,4,1,6,3,93,61,30,21,118,61,38,73,1,23,1,12,48,20,5",956
"MB1800","CDS","l-gulono-1%2C4-lactone dehydrogenase",2000028,2001314,1287,28,0.0217560217560218,5,15,0.0116550116550117,12,"1999929;1999935;1999952;1999970;2000047;2000088;2000174;2000292;2000377;2000495;2000526;2000562;2000672;2000680;2000764;2000882;2000947;2000965;2000983;2001007;2001040;2001065;2001073;2001083;2001101;2001158;2001172;2001191","12,48,20,5,11,3,9,5,19,25,1,3,1,4,17,3,9,46,7,1,1,5,3,123,4,3,1,1",390
"MB1801","CDS","HYPOTHETICAL PROTEIN",2001503,2001814,312,2,0.00641025641025641,16.5,2,0.00641025641025641,16.5,"2001696;2001814","24,9",33
"MB1802c","CDS","PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN",2001887,2002633,747,13,0.0174029451137885,4,6,0.00803212851405622,12,"2001814;2001819;2001937;2002129;2002247;2002248;2002366;2002404;2002431;2002522;2002549;2002582;2002631","9,3,5,1,2,3,1,8,4,17,15,297,1",366
"MB1803","CDS","PROBABLE OXIDOREDUCTASE",2002699,2004039,1341,22,0.0164056674123788,5,12,0.00894854586129754,25,"2002631;2002700;2002749;2002982;2003100;2003213;2003286;2003331;2003366;2003456;2003458;2003483;2003536;2003574;2003576;2003654;2003666;2003668;2003784;2003786;2003805;2003817","1,30,1,8,5,20,5,67,2,4,156,31,3,15,43,9,4,1,4,2,90,1",502
"MB1804","CDS","CONSERVED HYPOTHETICAL PROTEIN",2004039,2004857,819,7,0.00854700854700855,18,5,0.00610500610500611,19,"2004221;2004438;2004556;2004657;2004747;2004775;2004825","88,18,14,19,1,21,2",163
"MB1805c","CDS","POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN",2004862,2005422,561,11,0.0196078431372549,12,7,0.0124777183600713,22,"2004747;2004775;2004825;2004943;2005215;2005216;2005245;2005333;2005352;2005363;2005369","1,21,2,7,22,1,12,27,43,125,1",262
"MB1806","CDS","Probable cytochrome p450 144 CYP144",2005523,2006827,1305,19,0.0145593869731801,4,7,0.0053639846743295,7,"2005491;2005495;2005563;2005617;2005681;2005735;2005819;2005839;2005861;2005954;2005979;2006072;2006094;2006128;2006212;2006629;2006704;2006747;2006822","4,3,2,239,7,6,4,5,2,7,5,196,2,2,4,1,4,1,1",495
"MB1807c","CDS","unknown protein",2006948,2007397,450,4,0.00888888888888889,5.5,2,0.00444444444444444,20,"2006873;2006991;2007347;2007378","7,33,4,3",47
"MB1808c","CDS","possible integral membrane protein",2007553,2009346,1794,10,0.00557413600891862,4.5,5,0.00278706800445931,8,"2007438;2007496;2007540;2007546;2007556;2008038;2008810;2008928;2009214;2009332","4,1,6,3,3,4,8,5,52,152",238
"MB1809","CDS","conserved protein",2009566,2010129,564,21,0.0372340425531915,2,8,0.0141843971631206,20,"2009470;2009474;2009505;2009512;2009561;2009567;2009583;2009588;2009592;2009608;2009623;2009630;2009726;2009734;2009798;2009827;2009911;2009912;2009921;2009945;2010039","2,4,4,2,617,252,2,8,28,1,1,2,7,1,1,12,1,1,137,6,1",1090
"MB1810c","CDS","PROBABLE 4-ALPHA-GLUCANOTRANSFERASE MALQ %28Amylomaltase%29 %28Disproportionating enzyme%29 %28D-enzyme%29",2010169,2012343,2175,32,0.0147126436781609,9,22,0.0101149425287356,23,"2010449;2010540;2010614;2010617;2010621;2010725;2010726;2010727;2010732;2010735;2010739;2010844;2010853;2010861;2011212;2011284;2011330;2011402;2011476;2011511;2011512;2011594;2011630;2011683;2011801;2012037;2012125;2012155;2012165;2012166;2012243;2012284","2,6,51,31,9,1,91,1,76,154,9,44,150,2,8,7,16,1,8,1,99,3,10,3,30,4,9,16,1,34,11,43",931
"MB1811","CDS","esx conserved component eccb5. esx-5 type vii secretion system protein. probable membrane protein.",2012607,2014127,1521,1,0.000657462195923734,2,0,0,0,"2012505","2",2
"MB1812","CDS","esx conserved component eccc5. esx-5 type vii secretion system protein.",2014124,2018299,4176,1,0.000239463601532567,3,0,0,0,"2018265","3",3
"MB1813c","CDS","PROBABLE CYTOCHROME P450 143 CYP143",2018314,2019495,1182,17,0.0143824027072758,6,9,0.00761421319796954,26,"2018265;2018383;2018524;2018642;2018690;2018808;2018931;2019019;2019049;2019078;2019137;2019196;2019234;2019342;2019352;2019355;2019445","3,8,44,26,14,1,8,26,6,4,27,1,2,1,3,1,255",430
"MB1814","CDS","probable ferredoxin",2019695,2019898,204,9,0.0441176470588235,5,5,0.0245098039215686,13,"2019627;2019630;2019680;2019745;2019796;2019829;2019842;2019871;2019881","80,5,1,48,7,13,1,1,3",159
"MB1815","CDS","ppe family protein ppe25",2020168,2021262,1095,26,0.0237442922374429,12.5,18,0.0164383561643836,19.5,"2020093;2020097;2020184;2020211;2020215;2020265;2020302;2020315;2020340;2020383;2020458;2020469;2020499;2020501;2020505;2020511;2020587;2020619;2020623;2020872;2021099;2021209;2021210;2021211;2021217;2021239","20,94,9,10,63,25,1,2,14,40,8,11,1,115,60,2,16,101,19,1,6,4,161,2,14,2",801
"MB1816","CDS","pe family protein pe18",2021341,2021640,300,12,0.04,3,5,0.0166666666666667,58,"2021239;2021328;2021408;2021463;2021465;2021483;2021522;2021581;2021583;2021584;2021601;2021609","2,128,3,58,2,6,1,17,124,1,3,1",346
"MB1817","CDS","ppe family protein ppe26",2021654,2022835,1182,30,0.0253807106598985,7,18,0.0152284263959391,20.5,"2021581;2021583;2021584;2021601;2021609;2021670;2021701;2021710;2021751;2021788;2021828;2021869;2021990;2021991;2021993;2021997;2022038;2022109;2022115;2022156;2022300;2022320;2022321;2022418;2022439;2022637;2022734;2022737;2022755;2022807","17,124,1,3,1,22,61,1,23,19,23,143,1,66,1,7,4,83,18,15,6,2,10,3,7,1,6,2,34,2",706
"MB1818","CDS","ppe family protein ppe27",2023289,2024341,1053,38,0.0360873694207028,7.5,21,0.0199430199430199,24,"2023177;2023197;2023214;2023217;2023218;2023219;2023220;2023305;2023318;2023332;2023336;2023386;2023423;2023436;2023461;2023502;2023504;2023579;2023590;2023621;2023622;2023623;2023626;2023632;2023708;2023740;2023744;2023750;2023771;2023830;2023902;2023948;2023977;2024131;2024223;2024274;2024308;2024341","7,2,25,1,32,1,1,9,1,10,76,31,1,2,8,1,41,11,6,1,97,1,56,4,15,137,80,13,1,24,1,4,41,13,2,1,14,2",773
"MB1819","CDS","pe family protein pe19",2024768,2025067,300,13,0.0433333333333333,7,8,0.0266666666666667,20.5,"2024704;2024711;2024712;2024749;2024767;2024791;2024822;2024829;2024835;2024885;2024909;2024953;2025065","2,28,1,11,3,1,7,46,29,2,5,29,13",177
"MB1820","CDS","esat-6 like protein esxm",2025211,2025507,297,8,0.0269360269360269,7.5,6,0.0202020202020202,8,"2025183;2025194;2025227;2025347;2025373;2025412;2025441;2025465","8,4,1,16,6,12,8,7",62
"MB1821","CDS","putative esat-6 like protein esxn %28esat-6 like protein 5%29",2025558,2025842,285,4,0.0140350877192982,10,3,0.0105263157894737,13,"2025465;2025530;2025559;2025790","7,13,53,2",75
"MB1822","CDS","ESX-5 secretion-associated protein EspG5",2025930,2026832,903,4,0.0044296788482835,4.5,2,0.00221483942414175,8.5,"2025904;2025908;2026775;2026811","1,4,5,12",22
"MB1823","CDS","esx conserved component eccd5. esx-5 type vii secretion system protein. probable membrane protein.",2027104,2028615,1512,1,0.000661375661375661,13,1,0.000661375661375661,13,"2027073","13",13
"MB1824","CDS","probable proline rich membrane-anchored mycosin mycp5 %28serine protease%29 %28subtilisin-like protease%29 %28subtilase-like%29 %28mycosin-5%29",2028593,2030350,1758,1,0.000568828213879408,2,0,0,0,"2029464","2",2
"MB1825","CDS","esx conserved component ecce5. esx-5 type vii secretion system protein. probable membrane protein.",2030347,2031567,1221,1,0.000819000819000819,1,0,0,0,"2031546","1",1
"MB1826","CDS","esx conserved component ecca5. esx-5 type vii secretion system protein.",2031564,2033396,1833,25,0.0136388434260775,6,14,0.00763775231860338,21,"2031546;2031752;2031898;2031916;2031989;2032034;2032104;2032107;2032117;2032230;2032235;2032304;2032348;2032609;2032636;2032754;2032758;2032786;2032904;2033008;2033010;2033020;2033126;2033138;2033307","1,1,1,2,1,5,49,2,16,47,13,3,36,6,8,1,1,15,1,21,1,31,21,28,33",344
"MB1827","CDS","PROBABLE LIPOPROTEIN LPPT",2034023,2034214,192,6,0.03125,1.5,2,0.0104166666666667,138,"2033984;2033998;2034039;2034118;2034150;2034151","217,1,2,1,1,59",281
"MB1828","CDS","ppe family protein ppe28",2034317,2036284,1968,47,0.0238821138211382,9,28,0.0142276422764228,32,"2034269;2034398;2034420;2034538;2034624;2034669;2034742;2034787;2034891;2035033;2035123;2035241;2035307;2035308;2035320;2035392;2035395;2035410;2035426;2035460;2035485;2035488;2035510;2035513;2035519;2035528;2035578;2035595;2035605;2035606;2035620;2035626;2035637;2035713;2035723;2035738;2035743;2035744;2035852;2035861;2035970;2035977;2036014;2036188;2036206;2036245;2036274","182,2,68,49,8,13,3,152,2,2,41,13,1,35,3,1,4,9,161,207,6,60,8,19,2,2,1,20,5,75,42,3,3,94,1,42,1,17,23,33,31,2,1,4,1,12,19",1483
"MB1829","CDS","ppe family protein ppe29",2036865,2038136,1272,19,0.014937106918239,12,13,0.0102201257861635,14,"2036765;2036794;2036795;2036796;2036859;2036912;2036914;2036959;2037034;2037077;2037144;2037152;2037163;2037281;2037317;2037532;2037650;2037657;2038076","1,31,2,12,3,14,34,17,33,14,3,19,12,12,5,11,19,1,1",244
"MB1830","CDS","ppe family protein ppe30",2038248,2039639,1392,30,0.021551724137931,8,17,0.0122126436781609,20,"2038148;2038177;2038194;2038244;2038266;2038295;2038342;2038362;2038460;2038582;2038588;2038664;2038700;2038706;2038771;2038834;2038836;2038889;2038898;2038901;2038952;2038954;2039016;2039019;2039190;2039308;2039426;2039507;2039553;2039625","253,56,4,1,123,49,20,1,26,31,7,1,42,108,15,2,3,17,3,7,10,1,2,3,9,10,1,3,19,2",829
"MB1831c","CDS","PE-PGRS FAMILY PROTEIN %5BSECOND PART%5D",2039787,2041409,1623,16,0.00985828712261245,12,11,0.00677757239679606,37,"2040119;2040185;2040208;2040209;2040324;2040326;2040333;2040451;2040643;2040795;2040913;2040974;2041092;2041277;2041325;2041400","1,81,69,1,37,2532,41,12,1,10,12,21,55,5,3,2",2883
"MB1832c","CDS","PE-PGRS FAMILY PROTEIN %5BFIRST PART%5D",2041443,2041706,264,7,0.0265151515151515,7,4,0.0151515151515152,8,"2041400;2041443;2041518;2041524;2041531;2041592;2041642","2,4,7,7,9,1,10",40
"MB1833c","CDS","conserved protein",2041887,2042213,327,11,0.0336391437308868,4,3,0.00917431192660551,7,"2041812;2041814;2041873;2041912;2041932;2041951;2041977;2042069;2042095;2042161;2042195","1,4,5,3,7,4,1,4,3,89,2",123
"MB1834c","CDS","HYPOTHETICAL PROTEIN",2042551,2042898,348,1,0.0028735632183908,8,1,0.0028735632183908,8,"2042473","8",8
"MB1835","CDS","pe family protein pe20",2042936,2043235,300,4,0.0133333333333333,1,0,0,0,"2042900;2043078;2043187;2043196","1,1,2,1",5
"MB1836","CDS","ppe family protein ppe31",2043250,2044461,1212,14,0.0115511551155116,7,9,0.00742574257425743,20,"2043187;2043196;2043277;2043278;2043396;2043599;2043717;2043777;2043918;2043946;2044036;2044064;2044416;2044427","2,1,3,23,19,5,7,3,52,20,133,7,158,1",434
"MB1837","CDS","ppe family protein ppe32",2044785,2046014,1230,39,0.0317073170731707,7,22,0.0178861788617886,29.5,"2044677;2044714;2044734;2044748;2044783;2044801;2044829;2044882;2044901;2044919;2044947;2044957;2045000;2045018;2045075;2045122;2045123;2045240;2045246;2045294;2045382;2045407;2045430;2045432;2045500;2045548;2045563;2045565;2045574;2045623;2045624;2045625;2045681;2045683;2045692;2045693;2045741;2045811;2046002","2,1,58,120,263,2,7,52,15,6,4,4,34,1,8,90,2,129,9,1,32,64,7,1,23,2,1,2,2,248,1,1,3,5,4,16,319,27,10",1576
"MB1838","CDS","PPE FAMILY PROTEIN %5BFIRST PART%5D",2046146,2046709,564,12,0.0212765957446809,20.5,9,0.0159574468085106,42,"2046075;2046079;2046080;2046120;2046193;2046197;2046243;2046361;2046382;2046489;2046565;2046709","49,81,6,7,122,104,42,34,1,1,4,6",457
"MB1839","CDS",NA,2046710,2047558,849,15,0.0176678445229682,6,8,0.0094228504122497,21,"2046709;2046714;2046832;2046858;2046892;2047057;2047175;2047188;2047273;2047306;2047313;2047372;2047391;2047431;2047490","6,11,25,1,17,4,2,17,34,30,4,3,84,1,3",242
"MB1840","CDS","conserved protein",2047797,2048153,357,12,0.0336134453781513,4,6,0.0168067226890756,12,"2047688;2047714;2047716;2047727;2047730;2047843;2047845;2047848;2047942;2047961;2048034;2048060","1,3,1,23,18,21,6,6,1,1,5,1",87
"MB1841","CDS","POSSIBLE Mg2%2B TRANSPORT P-TYPE ATPASE C MGTC",2048307,2049011,705,24,0.0340425531914894,6.5,15,0.0212765957446809,40,"2048328;2048344;2048389;2048462;2048507;2048673;2048674;2048675;2048678;2048732;2048753;2048780;2048792;2048796;2048810;2048850;2048851;2048866;2048868;2048898;2048906;2048928;2048969;2048984","5,1,5,1,1,114,60,1,56,40,6,45,60,16,1,132,7,22,1,71,3,3,11,1",663
"MB1842c","CDS","PROBABLE DEHYDROGENASE",2049021,2050223,1203,24,0.0199501246882793,11,13,0.0108063175394846,19,"2048906;2048928;2048969;2048984;2049031;2049098;2049216;2049281;2049399;2049409;2049502;2049527;2049706;2049725;2049812;2049816;2049817;2049818;2049824;2049843;2049930;2049934;2049936;2049953","3,3,11,1,4,1,134,27,4,13,3,16,11,1,19,46,1,19,13,3,11,22,45,4",415
"MB1843c","CDS","putative membrane protein",2050545,2050976,432,15,0.0347222222222222,6,11,0.025462962962963,10,"2050430;2050458;2050523;2050536;2050538;2050548;2050603;2050641;2050656;2050673;2050707;2050721;2050791;2050825;2050917","28,2,5,1,5,145,5,1,44,10,6,13,30,3,9",307
"MB1844","CDS","MEMBRANE-BOUND C-5 STEROL DESATURASE ERG3 %28STEROL-C5-DESATURASE%29",2051385,2052287,903,36,0.0398671096345515,8.5,21,0.0232558139534884,16,"2051282;2051306;2051332;2051398;2051424;2051500;2051506;2051516;2051542;2051581;2051583;2051584;2051618;2051624;2051628;2051660;2051699;2051702;2051708;2051746;2051774;2051785;2051903;2051908;2051946;2051977;2051978;2052011;2052026;2052034;2052081;2052095;2052132;2052152;2052209;2052221","3,9,1,193,8,6,16,11,9,4,1,187,2,14,4,26,14,211,4,2,1,26,8,13,10,100,1,1,19,23,1,121,3,16,1,1",1070
"MB1845","CDS","conserved protein",2052392,2053057,666,14,0.021021021021021,6,9,0.0135135135135135,27,"2052289;2052292;2052314;2052317;2052407;2052420;2052538;2052579;2052613;2052697;2052804;2052922;2052939;2053057","1,1,6,82,3,38,19,6,41,4,5,2,27,45",280
"MB1846","CDS","POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN",2053120,2053824,705,13,0.0184397163120567,26,7,0.0099290780141844,43,"2053057;2053169;2053279;2053281;2053287;2053350;2053352;2053393;2053468;2053470;2053511;2053641;2053759","45,28,1,2,35,98,26,3,141,43,1,1,2",426
"MB1847","CDS","CONSERVED HYPOTHETICAL PROTEIN",2054305,2054385,81,5,0.0617283950617284,2,2,0.0246913580246914,19.5,"2054194;2054201;2054205;2054238;2054356","7,32,1,1,2",43
"MB1848","CDS","POSSIBLE FLAVOPROTEIN",2054459,2055922,1464,43,0.0293715846994536,11,29,0.0198087431693989,20,"2054356;2054410;2054479;2054528;2054541;2054597;2054604;2054610;2054656;2054658;2054659;2054720;2054722;2054724;2054728;2054776;2054777;2054838;2054839;2054842;2054924;2054925;2054957;2055078;2055123;2055153;2055154;2055241;2055272;2055282;2055400;2055471;2055588;2055589;2055637;2055672;2055706;2055720;2055755;2055804;2055838;2055892;2055922","2,70,20,13,7,24,21,47,1,65,39,3,44,2,11,108,1,4,179,2,1,50,30,1,4,1,9,1,13,4,6,7,14,6,11,1,14,17,53,26,18,9,180",1139
"MB1849c","CDS","pe-pgrs family protein pe_pgrs33",2056042,2057547,1506,8,0.00531208499335989,7.5,4,0.00265604249667995,198,"2055952;2056010;2057025;2057247;2057248;2057256;2057290;2057365","1,2,16,380,12,3,1,783",1198
"MB1850c","CDS","probable drug-transport transmembrane atp-binding protein abc transporter baca",2057682,2059601,1920,42,0.021875,4.5,21,0.0109375,45,"2057567;2057568;2057623;2057685;2057717;2057741;2057754;2057755;2057835;2057872;2057948;2057984;2058066;2058102;2058180;2058181;2058298;2058323;2058415;2058441;2058555;2058578;2058624;2058633;2058665;2058673;2058696;2058716;2058906;2058974;2059055;2059089;2059092;2059173;2059199;2059225;2059313;2059317;2059335;2059431;2059446;2059544","16,1,2,17,1,1,2,1,3,5,80,130,1,114,75,2,167,34,1,20,3,3,12,1,1,25,11,1,1,4,64,4,137,141,124,45,14,70,1,37,4,3",1379
"MB1851","CDS","Probable Acetolactate synthase ilvG %28Acetohydroxy-acid synthase%29%28ALS%29",2059672,2061315,1644,23,0.0139902676399027,4,11,0.00669099756690998,26,"2059618;2059630;2059645;2059662;2059676;2059748;2059794;2059900;2060206;2060324;2060660;2060729;2060753;2060778;2060815;2060847;2060871;2060993;2061035;2061111;2061153;2061291;2061292","8,70,3,9,28,166,7,1,58,26,6,3,3,4,1,1,3,15,3,32,1,4,4",456
"MB1852","CDS","possible preprotein translocase atpase seca2",2061330,2063756,2427,25,0.0103007828594973,5,13,0.00535640708693861,19,"2061291;2061292;2061410;2061424;2061835;2061850;2061851;2061881;2061968;2061999;2062174;2062258;2062292;2062682;2062771;2062889;2063076;2063146;2063276;2063277;2063320;2063438;2063569;2063652;2063687","4,4,17,25,1,84,1,4,72,15,11,5,29,1,1,3,1,10,4,3,28,2,19,8,19",371
"MB1853","CDS","PROBABLE CDP-DIACYLGLYCEROL--GLYCEROL-3-PHOSPHATE 3-PHOSPHATIDYLTRANSFERASE PGSA2 %28PGP SYNTHASE%29 %28PHOSPHATIDYLGLYCEROPHOSPHATE SYNTHASE%29 %283-PHOSPHATIDYL-1%27-GLYCEROL-3%27PHOSPHATE SYNTHASE%29",2063953,2064582,630,6,0.00952380952380952,8,4,0.00634920634920635,12.5,"2063885;2063941;2064409;2064489;2064527;2064571","4,5,11,1272,14,2",1308
"MB1854","CDS","UPF0749 protein Rv1823",2064575,2065498,924,18,0.0194805194805195,3,7,0.00757575757575758,19,"2064489;2064527;2064571;2064594;2064625;2064689;2064691;2064712;2064917;2065035;2065110;2065194;2065287;2065305;2065312;2065380;2065402;2065498","1272,14,2,1,1,3,19,1,6,2,1,1,97,3,70,3,2,6",1504
"MB1855","CDS","Small basic protein Sbp",2065527,2065892,366,7,0.0191256830601093,2,3,0.00819672131147541,10,"2065498;2065520;2065525;2065643;2065652;2065660;2065778","6,2,2,1,1,10,17",39
"MB1856","CDS","UPF0749 protein Rv1825",2065909,2066787,879,11,0.012514220705347,4,5,0.00568828213879408,9,"2065908;2066026;2066105;2066106;2066224;2066239;2066341;2066610;2066651;2066699;2066769","4,5,1,9,18,2,7,4,2,1,11",64
"MB1857","CDS","PROBABLE GLYCINE CLEAVAGE SYSTEM H PROTEIN GCVH",2066825,2067229,405,5,0.0123456790123457,11,4,0.00987654320987654,15,"2066769;2066817;2066919;2066920;2067121","11,89,4,9,19",132
"MB1858","CDS","Glycogen accumulation regulator GarA",2067469,2067957,489,4,0.0081799591002045,33,3,0.00613496932515337,57,"2067379;2067382;2067401;2067899","68,57,1,9",135
"MB1859","CDS","Transcriptional regulator%2C MerR family",2067954,2068697,744,15,0.0201612903225806,9,10,0.0134408602150538,17,"2067899;2068006;2068017;2068054;2068124;2068172;2068247;2068265;2068391;2068524;2068525;2068526;2068528;2068586;2068644","9,13,2,12,21,5,5,1,36,2,3,131,2,256,260",758
"MB1860","CDS","conserved protein",2068816,2069310,495,15,0.0303030303030303,5,8,0.0161616161616162,26,"2068704;2068741;2068905;2068932;2068955;2068981;2069045;2069050;2069061;2069064;2069099;2069163;2069179;2069241;2069288","141,2,7,5,1,45,2,7,5,46,70,2,3,2,4",342
"MB1861","CDS","Predicted transcriptional regulators",2069602,2070279,678,6,0.00884955752212389,21,4,0.00589970501474926,46.5,"2069525;2069556;2069565;2069583;2069614;2070241","1,62,1,84,31,11",190
"MB1862","CDS","HYPOTHETICAL PROTEIN",2070332,2070589,258,8,0.0310077519379845,6.5,4,0.0155038759689922,67.5,"2070241;2070292;2070312;2070354;2070359;2070410;2070430;2070472","11,1,126,1,1,2,119,16",277
"MB1863","CDS","Probable glycine dehydrogenase gcvB %28Glycine decarboxylase%29 %28Glycine cleavage system P-protein%29",2070638,2073463,2826,20,0.00707714083510262,2.5,6,0.00212314225053079,15,"2070612;2070755;2070770;2070789;2070851;2070969;2071681;2072180;2072202;2072430;2072548;2072626;2072708;2072851;2072992;2073345;2073402;2073421;2073449;2073463","1,2,2,23,2,3,4,1,4,14,1,3,1,5,6,2,16,49,2,2",143
