#HMM - Genes
#genes: ES=419, GD=163, NE=2993, GA=324, N/A=7
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
Rv2237		hypothetical protein	17	0	0	17	0	0.9412	157.69	NE
Rv2237A		hypothetical protein	4	0	0	4	0	1.0000	114.25	NE
Rv2238c	ahpE	peroxiredoxin	6	0	0	6	0	0.6667	63.50	NE
Rv2239c		hypothetical protein	4	0	0	4	0	1.0000	61.50	NE
Rv2240c		hypothetical protein	5	0	0	5	0	1.0000	232.20	NE
Rv2241	aceE	pyruvate dehydrogenase E1 component	58	0	0	58	0	1.0000	99.72	NE
Rv2242		hypothetical protein	17	16	0	1	0	0.1765	17.00	ES
Rv2243	fabD	malonyl CoA-acyl carrier protein transacylase	7	5	0	2	0	0.1429	188.00	ES
Rv2244	acpM	meromycolate extension acyl carrier protein	6	6	0	0	0	0.0000	0.00	ES
Rv2245	kasA	3-oxoacyl-ACP synthase 1	16	15	0	1	0	0.1250	5.00	ES
Rv2246	kasB	3-oxoacyl-ACP synthase 2	19	0	0	19	0	0.9474	56.06	NE
Rv2247	accD6	acetyl-/propionyl-CoA carboxylase subunit beta	14	0	13	1	0	0.4286	11.33	GD
Rv2248		hypothetical protein	12	0	0	12	0	1.0000	63.58	NE
Rv2249c	glpD1	glycerol-3-phosphate dehydrogenase	20	0	0	20	0	0.8000	53.69	NE
Rv2250c		HTH-type transcriptional regulator	11	0	0	11	0	0.9091	117.00	NE
Rv2251		flavoprotein	9	0	0	9	0	1.0000	83.33	NE
Rv2252		diacylglycerol kinase	18	0	0	18	0	0.8333	38.80	NE
Rv2253		hypothetical protein	12	0	0	12	0	0.8333	134.20	NE
Rv2254c		integral membrane protein	6	0	0	6	0	0.8333	66.20	NE
Rv2256a		hypothetical protein	2	0	0	2	0	1.0000	187.50	NE
Rv2256c		hypothetical protein	7	0	0	7	0	1.0000	57.14	NE
Rv2257c		hypothetical protein	10	0	0	10	0	1.0000	157.30	NE
Rv2258c		transcriptional regulator	15	0	0	15	0	1.0000	303.07	NE
Rv2259	mscR	S-nitrosomycothiol reductase MscR	14	0	0	14	0	0.9286	97.54	NE
Rv2260		hypothetical protein	6	0	0	6	0	1.0000	47.33	NE
Rv2263		oxidoreductase	13	0	0	13	0	0.9231	198.17	NE
Rv2264c		hypothetical protein	32	0	0	32	0	1.0000	114.81	NE
Rv2265		integral membrane protein	17	0	0	17	0	1.0000	138.41	NE
Rv2266	cyp124	cytochrome P450 Cyp124	17	0	0	17	0	0.9412	154.25	NE
Rv2267c		hypothetical protein	37	0	0	37	0	0.8919	120.33	NE
Rv2268c	cyp128	cytochrome P450 Cyp128	28	0	0	28	0	0.7857	43.27	NE
Rv2269c		hypothetical protein	12	0	0	12	0	0.8333	106.60	NE
Rv2270	lppN	lipoprotein LppN	11	0	0	11	0	0.8182	152.56	NE
Rv2271		hypothetical protein	7	0	0	7	0	1.0000	117.43	NE
Rv2272		transmembrane protein	4	0	0	4	0	1.0000	72.75	NE
Rv2273		transmembrane protein	6	0	0	6	0	1.0000	80.83	NE
Rv2274c	mazF8	toxin MazF8	9	0	0	9	0	1.0000	119.67	NE
Rv2274A	mazE8	antitoxin MazE8	4	0	0	4	0	1.0000	240.50	NE
Rv2275		cyclo(L-tyrosyl-L-tyrosyl) synthase	19	0	0	19	0	0.8947	86.06	NE
Rv2276	cyp121	cytochrome P450 Cyp121	18	0	0	18	0	0.9444	55.41	NE
Rv2277c		glycerolphosphodiesterase	13	0	0	13	0	0.8462	40.45	NE
Rv2281	pitB	phosphate permease	26	0	0	26	0	0.8846	67.74	NE
Rv2282c		LysR family HTH-type transcriptional regulator	14	0	0	14	0	0.9286	50.31	NE
Rv2283		hypothetical protein	3	0	0	3	0	1.0000	76.33	NE
Rv2284	lipM	esterase LipM	29	0	0	29	0	0.9655	63.25	NE
Rv2285		diacylglycerol acyltransferase	23	0	0	23	0	1.0000	89.78	NE
Rv2286c		hypothetical protein	10	0	0	10	0	1.0000	194.00	NE
Rv2287	yjcE	Na(+)/H(+) transporter	20	0	0	20	0	0.9500	128.00	NE
Rv2288		hypothetical protein	5	0	0	5	0	1.0000	181.80	NE
Rv2289	cdh	CDP-diacylglycerol pyrophosphatase	22	0	0	22	0	0.9091	185.35	NE
Rv2290	lppO	lipoprotein LppO	14	0	0	14	0	1.0000	133.50	NE
Rv2291	sseB	thiosulfate sulfurtransferase SseB	17	0	0	17	0	0.8824	155.40	NE
Rv2292c		hypothetical protein	2	0	0	2	0	1.0000	177.00	NE
Rv2293c		hypothetical protein	14	0	0	14	0	1.0000	106.36	NE
Rv2294		cystathionine beta-lyase	24	0	0	24	0	0.9583	271.83	NE
Rv2295		hypothetical protein	12	0	0	12	0	1.0000	139.75	NE
Rv2296		haloalkane dehalogenase	17	0	0	17	0	0.8824	270.40	NE
Rv2297		hypothetical protein	8	0	0	8	0	0.8750	132.71	NE
Rv2298		oxidoreductase	17	0	0	17	0	0.9412	144.44	NE
Rv2299c	htpG	chaperone protein HtpG	30	0	0	30	0	0.9333	145.57	NE
Rv2300c		metallo-hydrolase	18	0	0	18	0	0.8889	293.75	NE
Rv2301	cut2	cutinase	11	0	0	11	0	1.0000	235.64	NE
Rv2302		hypothetical protein	5	0	0	5	0	1.0000	279.80	NE
Rv2303c		antibiotic-resistance protein	19	0	0	19	0	0.9474	170.06	NE
Rv2304c		hypothetical protein	1	0	0	1	0	1.0000	29.00	NE
Rv2305		hypothetical protein	10	0	0	10	0	1.0000	126.30	NE
Rv2307c		hypothetical protein	20	0	0	20	0	0.9500	175.26	NE
Rv2307A		hypothetical protein	4	0	0	4	0	1.0000	159.25	NE
Rv2307B		hypothetical protein	21	0	0	21	0	0.7619	32.31	NE
Rv2307D		hypothetical protein	6	0	0	6	0	1.0000	142.50	NE
Rv2308		hypothetical protein	18	0	0	18	0	0.9444	251.53	NE
Rv2308a		hypothetical protein	2	0	0	2	0	1.0000	101.50	NE
Rv2309A		hypothetical protein	13	0	0	13	0	0.9231	141.58	NE
Rv2310		excisionase	3	0	0	3	0	1.0000	124.33	NE
Rv2311		hypothetical protein	7	0	0	7	0	1.0000	305.57	NE
Rv2312		hypothetical protein	3	0	0	3	0	1.0000	267.00	NE
Rv2313c		hypothetical protein	10	0	0	10	0	1.0000	247.10	NE
Rv2314c		hypothetical protein	17	0	0	17	0	0.9412	137.69	NE
Rv2315c		hypothetical protein	33	0	0	33	0	0.9091	84.47	NE
Rv2316	uspA	sugar ABC transporter permease UspA	14	0	0	14	0	0.8571	114.33	NE
Rv2317	uspB	sugar ABC transporter permease UspB	14	0	0	14	0	0.7857	37.55	NE
Rv2318	uspC	sugar ABC transporter substrate-binding lipoprotein UspC	31	0	0	31	0	0.7097	58.41	NE
Rv2319c		universal stress protein	20	0	0	20	0	0.8500	60.65	NE
Rv2320c	rocE	cationic amino acid transporter permease RocE	28	0	0	28	0	0.9643	89.85	NE
Rv2323c		hypothetical protein	22	0	0	22	0	0.8182	132.61	NE
Rv2324		AsnC family transcriptional regulator	3	0	0	3	0	1.0000	172.33	NE
Rv2325c		hypothetical protein	10	0	0	10	0	0.9000	94.22	NE
Rv2326c		ABC transporter ATP-binding protein	23	0	0	23	0	0.9565	148.59	NE
Rv2327		hypothetical protein	6	0	0	6	0	0.8333	91.40	NE
Rv2328	PE23	PE family protein PE23	13	0	0	13	0	1.0000	66.69	NE
Rv2329c	narK1	nitrate/nitrite transporter	29	0	0	29	0	1.0000	171.34	NE
Rv2330c	lppP	lipoprotein LppP	8	0	0	8	0	1.0000	190.12	NE
Rv2331		hypothetical protein	7	0	0	7	0	1.0000	121.00	NE
Rv2331A		hypothetical protein	6	0	0	6	0	0.8333	148.40	NE
Rv2332	mez	malate oxidoreductase	29	0	0	29	0	0.9655	174.57	NE
Rv2333c	stp	multidrug resistance protein	21	0	0	21	0	1.0000	279.10	NE
Rv2334	cysK1	O-acetylserine sulfhydrylase	15	0	0	15	0	0.8000	51.08	NE
Rv2335	cysE	serine acetyltransferase	6	0	0	6	0	1.0000	45.83	NE
Rv2336		hypothetical protein	29	0	0	29	0	0.8966	52.96	NE
Rv2337c		hypothetical protein	11	0	0	11	0	0.8182	198.22	NE
Rv2338c	moeW	molybdopterin biosynthesis protein MoeW	39	0	0	39	0	0.8462	67.30	NE
Rv2339	mmpL9	transmembrane transport protein MmpL9	82	0	0	82	0	0.8902	95.79	NE
Rv2340c	PE_PGRS39	PE-PGRS family protein PE_PGRS39	16	0	0	16	0	1.0000	220.56	NE
Rv2341	lppQ	lipoprotein LppQ	4	0	0	4	0	1.0000	466.25	NE
Rv2342		hypothetical protein	4	0	0	4	0	1.0000	101.00	NE
Rv2343c	dnaG	DNA primase	26	26	0	0	0	0.0769	1.00	ES
Rv2344c	dgt	deoxyguanosine triphosphate triphosphohydrolase	27	0	0	27	0	0.9259	93.20	NE
Rv2345		transmembrane protein	30	0	0	0	30	1.0000	287.47	GA
Rv2346c	esxO	ESAT-6 like protein EsxO	3	0	0	0	3	1.0000	281.33	GA
Rv2347c	esxP	ESAT-6 like protein EsxP	4	0	0	0	4	1.0000	190.25	GA
Rv2348c		hypothetical protein	3	0	0	0	3	1.0000	313.00	GA
Rv2349c	plcC	phospholipase C	29	0	0	0	29	1.0000	356.66	GA
Rv2350c	plcB	membrane-associated phospholipase B	23	0	0	0	23	1.0000	214.57	GA
Rv2351c	plcA	membrane-associated phospholipase A	25	0	0	0	25	1.0000	390.60	GA
Rv2352c	PPE38	PPE family protein PPE38	17	0	0	0	17	1.0000	473.35	GA
Rv2353c	PPE39	PPE family protein PPE39	25	0	0	25	0	0.8400	46.38	NE
Rv2357c	glyS	glycine--tRNA ligase	32	31	0	1	0	0.1250	118.50	ES
Rv2358	smtB	HTH-type transcriptional regulator SmtB	5	0	0	5	0	1.0000	56.80	NE
Rv2359	zur	zinc uptake regulation protein	6	0	0	6	0	1.0000	97.17	NE
Rv2360c		hypothetical protein	7	0	0	7	0	1.0000	165.29	NE
Rv2361c		decaprenyl diphosphate synthase	18	17	0	1	0	0.0556	264.00	ES
Rv2362c	recO	DNA repair protein RecO	12	3	0	9	0	0.7500	39.89	NE
Rv2363	amiA2	amidase	18	0	0	18	0	0.8889	162.81	NE
Rv2364c	era	GTPase Era	16	0	15	1	0	0.6250	6.10	GD
Rv2365c		hypothetical protein	4	0	1	3	0	1.0000	38.75	NE
Rv2366c		transmembrane protein	22	0	0	22	0	0.9545	84.38	NE
Rv2367c		endoribonuclease	9	0	0	9	0	0.6667	87.83	NE
Rv2368c	phoH1	phosphate starvation-inducible protein PhoH	17	0	0	17	0	1.0000	241.35	NE
Rv2369c		hypothetical protein	3	0	0	3	0	1.0000	125.67	NE
Rv2370c		hypothetical protein	20	0	0	20	0	0.9500	164.89	NE
Rv2371	PE_PGRS40	PE-PGRS family protein PE_PGRS40	1	0	0	1	0	1.0000	2.00	NE
Rv2372c		rRNA small subunit methyltransferase E	7	0	0	7	0	0.7143	184.00	NE
Rv2373c	dnaJ2	chaperone protein DnaJ	11	0	10	1	0	0.5455	32.83	GD
Rv2374c	hrcA	heat-inducible transcription repressor HrcA	23	0	0	23	0	1.0000	125.48	NE
Rv2375		hypothetical protein	9	0	0	9	0	1.0000	260.33	NE
Rv2376c	cfp2	low molecular weight antigen MTB12	2	0	0	2	0	1.0000	247.00	NE
Rv2377c		hypothetical protein	2	0	0	2	0	1.0000	78.00	NE
Rv2378c	mbtG	L-lysine N6-monooxygenase	9	0	0	9	0	0.8889	81.62	NE
Rv2379c	mbtF	peptide synthetase	64	0	0	64	0	0.8906	45.46	NE
Rv2380c	mbtE	peptide synthetase	79	0	0	79	0	0.8987	52.42	NE
Rv2381c	mbtD	polyketide synthetase	44	0	0	44	0	0.7955	18.80	NE
Rv2382c	mbtC	polyketide synthetase	17	0	0	17	0	0.7059	19.50	NE
Rv2383c	mbtB	phenyloxazoline synthase	51	0	0	51	0	0.8627	72.50	NE
Rv2384	mbtA	2%2C3-dihydroxybenzoate-AMP ligase	21	0	0	21	0	1.0000	53.29	NE
Rv2385	mbtJ	acetyl hydrolase	19	0	0	19	0	1.0000	129.53	NE
Rv2386c	mbtI	salicylate synthase	19	0	13	6	0	0.6842	24.23	GD
Rv2386a		hypothetical protein	5	0	0	5	0	1.0000	151.00	NE
Rv2387		hypothetical protein	25	0	0	25	0	1.0000	303.60	NE
Rv2388c	hemN	oxygen-independent coproporphyrinogen III oxidase	21	0	0	21	0	0.9048	170.05	NE
Rv2389c	rpfD	resuscitation-promoting factor RpfD	10	0	0	10	0	1.0000	363.20	NE
Rv2390c		hypothetical protein	6	0	0	6	0	1.0000	516.00	NE
Rv2391	sirA	sulfite reductase	19	0	4	15	0	0.8421	14.00	NE
Rv2392	cysH	phosphoadenosine phosphosulfate reductase	13	0	13	0	0	0.6154	9.38	GD
Rv2393	che1	ferrochelatase	8	0	1	7	0	0.6250	50.00	NE
Rv2394	ggtB	gamma-glutamyltranspeptidase precursor GgtB	30	0	0	30	0	0.9667	139.45	NE
Rv2395		integral membrane protein	38	0	0	30	8	0.9737	295.16	NE
Rv2395A	aprA	acid and phagosome regulated protein AprA	2	0	0	0	2	1.0000	141.50	GA
Rv2395B	aprB	acid and phagosome regulated protein AprB	3	0	0	0	3	1.0000	338.33	GA
Rv2396	PE_PGRS41	acid and phagosome regulated protein AprC	15	0	5	0	10	0.8667	258.77	GA
Rv2397c	cysA1	sulfate ABC transporter ATP-binding protein CysA	15	0	14	1	0	0.9333	3.14	GD
Rv2398c	cysW	sulfate ABC transporter permease CysW	18	0	17	1	0	0.7778	17.36	GD
Rv2399c	cysT	sulfate ABC transporter permease CysT	10	0	10	0	0	0.9000	4.78	GD
Rv2400c	subI	sulfate ABC transporter substrate-binding lipoprotein SubI	19	0	12	7	0	0.8947	7.82	GD
Rv2401		hypothetical protein	4	0	0	4	0	0.7500	52.00	NE
Rv2401A		membrane protein	2	0	0	2	0	0.5000	41.00	NE
Rv2402		trehalase	29	0	0	29	0	1.0000	154.55	NE
Rv2403c	lppR	lipoprotein LppR	7	0	0	7	0	0.7143	70.00	NE
Rv2404c	lepA	GTP-binding protein LepA	30	0	0	30	0	0.9667	73.52	NE
Rv2405		hypothetical protein	10	0	0	10	0	1.0000	125.60	NE
Rv2406c		hypothetical protein	8	0	0	8	0	1.0000	419.50	NE
Rv2407		ribonuclease Z	11	0	0	11	0	0.8182	170.89	NE
Rv2408	PE24	PE family protein PE24	20	0	0	20	0	0.9000	238.94	NE
Rv2409c		hypothetical protein	21	0	0	21	0	1.0000	114.29	NE
Rv2410c		hypothetical protein	11	0	0	11	0	0.9091	74.90	NE
Rv2411c		hypothetical protein	24	0	0	6	18	1.0000	388.04	GA
Rv2412	rpsT	30S ribosomal protein S20	1	1	0	0	0	1.0000	1.00	ES
Rv2413c		hypothetical protein	13	13	0	0	0	0.0000	0.00	ES
Rv2414c		hypothetical protein	12	0	0	12	0	1.0000	204.42	NE
Rv2415c		hypothetical protein	14	0	0	14	0	0.9286	104.54	NE
Rv2416c	eis	enhanced intracellular survival protein	28	0	0	28	0	0.8571	53.42	NE
Rv2417c		DegV domain-containing protein	13	0	0	13	0	1.0000	54.31	NE
Rv2418c		hypothetical protein	21	0	21	0	0	0.6667	6.43	GD
Rv2419c	gpgP	glucosyl-3-phosphoglycerate phosphatase	8	0	1	7	0	0.8750	42.71	NE
Rv2420c		hypothetical protein	5	1	0	4	0	0.8000	24.00	NE
Rv2421c	nadD	nicotinate-nucleotide adenylyltransferase	14	14	0	0	0	0.1429	1.00	ES
Rv2422		hypothetical protein	5	0	0	5	0	1.0000	205.60	NE
Rv2423		hypothetical protein	18	0	0	18	0	0.9444	358.82	NE
Rv2424c		transposase	7	0	0	7	0	0.8571	265.83	NE
Rv2425c		hypothetical protein	19	0	0	19	0	1.0000	141.11	NE
Rv2426c		hypothetical protein	11	0	0	11	0	1.0000	194.36	NE
Rv2427c	proA	gamma-glutamyl phosphate reductase	16	0	0	16	0	0.7500	56.25	NE
Rv2428	ahpC	alkyl hydroperoxide reductase subunit AhpC	10	0	0	10	0	1.0000	52.30	NE
Rv2429	ahpD	alkyl hydroperoxide reductase AphD	14	0	0	14	0	1.0000	107.07	NE
Rv2430c	PPE41	PPE family protein PPE41	11	0	0	11	0	1.0000	226.18	NE
Rv2431c	PE25	PE family protein PE25	7	0	0	7	0	1.0000	292.29	NE
Rv2432c		hypothetical protein	7	0	0	7	0	1.0000	72.57	NE
Rv2433c		hypothetical protein	6	0	0	6	0	1.0000	68.50	NE
Rv2434c		transmembrane protein	25	0	0	25	0	0.7600	66.42	NE
Rv2435c		cyclase	56	0	0	56	0	0.9107	63.53	NE
Rv2436	rbsK	ribokinase RbsK	12	0	0	12	0	0.8333	63.10	NE
Rv2437		transmembrane protein	10	0	1	9	0	0.9000	46.89	NE
Rv2438c	nadE	glutamine-dependent NAD(+) synthetase	40	0	40	0	0	0.2500	1.20	GD
Rv2438A		hypothetical protein	5	0	3	2	0	0.4000	41.00	GD
Rv2439c	proB	glutamate 5-kinase protein	13	11	0	2	0	0.1538	20.50	ES
Rv2440c	obg	GTPase Obg	12	12	0	0	0	0.0000	0.00	ES
Rv2441c	rpmA	50S ribosomal protein L27	4	0	0	4	0	0.0000	0.00	NE
Rv2442c	rplU	50S ribosomal protein L21	5	0	0	5	0	0.4000	2.50	NE
Rv2443	dctA	C4-dicarboxylate-transport transmembrane protein DctA	22	0	0	22	0	1.0000	275.50	NE
Rv2444c	rne	ribonuclease E	32	0	29	3	0	0.2500	33.38	GD
Rv2445c	ndkA	nucleoside diphosphate kinase	5	0	0	5	0	1.0000	33.20	NE
Rv2446c		integral membrane protein	7	0	0	7	0	1.0000	103.43	NE
Rv2447c	folC	folylpolyglutamate synthase FolC	13	13	0	0	0	0.0000	0.00	ES
Rv2448c	valS	valine--tRNA ligase	28	28	0	0	0	0.1429	1.00	ES
Rv2449c		trans-acting enoyl reductase	26	0	0	26	0	1.0000	131.27	NE
Rv2450c	rpfE	resuscitation-promoting factor RpfE	8	0	0	8	0	0.8750	98.29	NE
Rv2451		hypothetical protein	8	0	0	8	0	1.0000	135.00	NE
Rv2452c		hypothetical protein	7	0	0	7	0	1.0000	156.57	NE
Rv2453c	mobA	molybdenum cofactor guanylyltransferase	6	0	0	6	0	1.0000	169.50	NE
Rv2454c		2-oxoglutarate oxidoreductase subunit KorB	15	0	15	0	0	0.6000	2.78	GD
Rv2455c		2-oxoglutarate oxidoreductase subunit KorA	37	0	37	0	0	0.7838	2.79	GD
Rv2456c		MFS-type transporter	20	0	0	0	20	1.0000	456.05	GA
Rv2457c	clpX	ATP-dependent CLP protease ATP-binding subunit ClpX	20	19	0	0	1	0.1500	50.33	ES
Rv2458	mmuM	homocysteine S-methyltransferase MmuM	17	0	0	0	17	0.9412	239.88	GA
Rv2459		MFS-type transporter	22	0	0	0	22	1.0000	290.50	GA
Rv2460c	clpP2	ATP-dependent CLP protease proteolytic subunit 2	10	0	10	0	0	0.2000	1.00	GD
Rv2461c	clpP1	ATP-dependent CLP protease proteolytic subunit 1	10	0	10	0	0	0.3000	1.33	GD
Rv2462c	tig	trigger factor	19	0	0	19	0	1.0000	149.74	NE
Rv2463	lipP	esterase/lipase LipP	21	0	0	21	0	1.0000	226.48	NE
Rv2464c		DNA glycosylase	11	0	0	11	0	1.0000	289.09	NE
Rv2465c	rpiB	ribose-5-phosphate isomerase B	7	7	0	0	0	0.0000	0.00	ES
Rv2466c		hypothetical protein	10	0	0	10	0	1.0000	78.70	NE
Rv2467	pepN	aminopeptidase PepN	39	0	0	39	0	1.0000	117.77	NE
Rv2468c		hypothetical protein	5	0	0	5	0	1.0000	168.00	NE
Rv2468A		hypothetical protein	3	0	0	3	0	1.0000	312.00	NE
Rv2469c		hypothetical protein	10	0	0	10	0	1.0000	276.20	NE
Rv2470	glbO	hemoglobin GlbO	9	0	0	9	0	1.0000	18.22	NE
Rv2471	aglA	alpha-glucosidase AglA	17	0	0	17	0	1.0000	145.88	NE
Rv2472		hypothetical protein	9	0	0	9	0	1.0000	64.11	NE
Rv2473		hypothetical protein	17	0	0	17	0	0.9412	107.62	NE
Rv2474c		hypothetical protein	13	0	0	13	0	0.7692	33.20	NE
Rv2475c		hypothetical protein	9	0	0	9	0	1.0000	135.44	NE
Rv2476c	gdh	NAD-dependent glutamate dehydrogenase	64	0	0	64	0	0.9531	67.52	NE
Rv2477c		macrolide ABC transporter ATP-binding protein	28	26	0	2	0	0.1429	28.00	ES
Rv2478c		hypothetical protein	7	0	0	7	0	1.0000	240.14	NE
Rv2481c		hypothetical protein	6	0	0	6	0	1.0000	291.50	NE
Rv2482c	plsB2	glycerol-3-phosphate acyltransferase	42	0	0	42	0	0.9286	101.33	NE
Rv2483c	plsC	bifunctional L-3-phosphoserine phosphatase/1-acyl-sn-glycerol-3-phosphate acyltransferase	27	0	0	27	0	0.8889	68.46	NE
Rv2484c		diacyglycerol O-acyltransferase	22	0	0	22	0	0.9545	66.43	NE
Rv2485c	lipQ	carboxylesterase LipQ	21	0	0	21	0	1.0000	198.90	NE
Rv2486	echA14	enoyl-CoA hydratase EchA14	11	0	0	11	0	1.0000	215.55	NE
Rv2487c	PE_PGRS42	PE-PGRS family protein PE_PGRS42	26	0	0	26	0	0.9615	62.96	NE
Rv2488c		LuxR family transcriptional regulator	47	0	0	47	0	0.9574	168.62	NE
Rv2489c		hypothetical protein	6	0	0	6	0	1.0000	164.67	NE
Rv2490c	PE_PGRS43	PE-PGRS family protein PE_PGRS43	52	0	0	52	0	0.9231	100.15	NE
Rv2490a		hypothetical protein	1	0	0	1	0	1.0000	53.00	NE
Rv2491		hypothetical protein	16	0	0	16	0	0.6875	54.55	NE
Rv2492		hypothetical protein	32	0	16	16	0	0.7188	50.48	NE
Rv2493	vapB38	antitoxin VapB38	0	0	0	0	0	0.0000	0.00	N/A
Rv2494	vapC38	ribonuclease VapC38	6	0	0	6	0	0.8333	82.40	NE
Rv2495c	bkdC	branched-chain keto acid dehydrogenase E2 component	15	0	0	15	0	0.8667	46.23	NE
Rv2496c	bkdB	3-methyl-2-oxobutanoate dehydrogenase subunit beta	24	0	0	24	0	0.7917	58.47	NE
Rv2497c	bkdA	3-methyl-2-oxobutanoate dehydrogenase subunit alpha	23	0	0	23	0	0.7826	154.39	NE
Rv2498c	citE	citrate (pro-3S)-lyase subunit beta	9	0	0	9	0	0.8889	89.75	NE
Rv2499c		oxidase regulatory-like protein	6	0	0	6	0	1.0000	64.67	NE
Rv2500c	fadE19	acyl-CoA dehydrogenase FadE19	28	0	0	28	0	0.7857	57.36	NE
Rv2501c	accA1	acetyl/propionyl-CoA carboxylase subuit alpha	28	0	0	28	0	0.8214	53.04	NE
Rv2502c	accD1	acetyl-/propionyl-CoA carboxylase subunit beta	29	0	0	29	0	0.9310	83.48	NE
Rv2503c	scoB	succinyl-CoA:3-ketoacid-CoA transferase subunit B	7	0	0	7	0	1.0000	107.57	NE
Rv2504c	scoA	succinyl-CoA:3-ketoacid-CoA transferase subunit A	13	0	0	13	0	0.9231	151.33	NE
Rv2505c	fadD35	fatty-acid--CoA ligase FadD35	36	0	0	36	0	0.9722	125.20	NE
Rv2506		TetR family transcriptional regulator	10	0	0	10	0	1.0000	191.40	NE
Rv2507		hypothetical protein	20	0	0	20	0	0.7500	16.73	NE
Rv2508c		integral membrane protein	18	0	0	18	0	1.0000	113.39	NE
Rv2509		short-chain type dehydrogenase/reductase	12	11	0	1	0	0.0833	152.00	ES
Rv2510c		hypothetical protein	17	0	0	17	0	0.9412	95.31	NE
Rv2511	orn	oligoribonuclease	9	0	0	9	0	0.3333	30.00	NE
Rv2512c		insertion sequence element IS1081 transposase	17	0	0	17	0	1.0000	152.18	NE
Rv2512a		hypothetical protein	7	0	0	7	0	1.0000	180.00	NE
Rv2513		hypothetical protein	9	0	0	9	0	1.0000	173.89	NE
Rv2514c		hypothetical protein	7	0	0	7	0	1.0000	63.57	NE
Rv2515c		hypothetical protein	22	0	0	22	0	0.9545	44.24	NE
Rv2516c		hypothetical protein	14	0	0	14	0	0.3571	72.60	NE
Rv2517c		hypothetical protein	7	0	0	7	0	0.8571	289.67	NE
Rv2518c	ldtB	L%2CD-transpeptidase LdtB	22	0	0	22	0	0.8636	21.32	NE
Rv2519	PE26	PE family protein PE26	36	0	0	36	0	1.0000	138.33	NE
Rv2520c		membrane protein	1	0	0	1	0	0.0000	0.00	NE
Rv2521	bcp	peroxiredoxin	11	0	0	11	0	1.0000	128.09	NE
Rv2522c		hypothetical protein	20	0	0	20	0	0.8500	62.59	NE
Rv2523c	acpS	holo-ACP synthase	4	0	0	4	0	0.0000	0.00	NE
Rv2524c	fas	fatty acid synthase	71	69	0	2	0	0.0282	205.00	ES
Rv2525c		hypothetical protein	14	0	0	14	0	1.0000	333.07	NE
Rv2526	vapB17	antitoxin VapB17	1	0	0	1	0	1.0000	15.00	NE
Rv2527	vapC17	ribonuclease VapC17	10	0	0	10	0	1.0000	136.10	NE
Rv2528c	mrr	restriction system protein	11	0	0	11	0	0.9091	139.40	NE
Rv2529		hypothetical protein	16	0	0	16	0	0.8750	63.00	NE
Rv2530c	vapC39	ribonuclease VapC39	4	0	0	4	0	0.7500	91.00	NE
Rv2530A	vapB39	antitoxin VapB39	5	0	0	5	0	1.0000	32.80	NE
Rv2531c		amino acid decarboxylase	50	0	0	50	0	0.9600	141.54	NE
Rv2532c		hypothetical protein	6	0	0	6	0	1.0000	124.67	NE
Rv2533c	nusB	N utilization substance protein B	4	4	0	0	0	0.0000	0.00	ES
Rv2534c	efp	elongation factor P	11	11	0	0	0	0.1818	1.50	ES
Rv2535c	pepQ	cytoplasmic peptidase PepQ	20	0	0	20	0	0.9500	64.47	NE
Rv2536		transmembrane protein	10	0	0	10	0	1.0000	242.20	NE
Rv2537c	aroD	3-dehydroquinate dehydratase	7	6	0	1	0	0.2857	43.50	ES
Rv2538c	aroB	3-dehydroquinate synthase	10	10	0	0	0	0.0000	0.00	ES
Rv2539c	aroK	shikimate kinase	5	5	0	0	0	0.2000	1.00	ES
Rv2540c	aroF	chorismate synthase	11	11	0	0	0	0.0909	2.00	ES
Rv2541		hypothetical protein	3	0	0	3	0	0.6667	46.00	NE
Rv2542		hypothetical protein	13	0	0	13	0	0.8462	249.18	NE
Rv2543	lppA	lipoprotein LppA	14	0	0	14	0	0.9286	151.46	NE
Rv2544	lppB	lipoprotein LppB	15	0	0	15	0	0.8000	129.33	NE
Rv2545	vapB18	antitoxin VapB18	11	0	0	11	0	1.0000	260.91	NE
Rv2546	vapC18	ribonuclease VapC18	10	0	0	10	0	1.0000	221.70	NE
Rv2547	vapB19	antitoxin VapB19	2	0	0	2	0	1.0000	337.50	NE
Rv2548	vapC19	ribonuclease VapC19	5	0	0	5	0	1.0000	135.20	NE
Rv2548A		hypothetical protein	5	0	0	5	0	0.4000	25.00	NE
Rv2549c	vapC20	ribonuclease VapC20	6	0	0	6	0	1.0000	362.00	NE
Rv2550c	vapB20	antitoxin VapB20	7	0	0	7	0	0.7143	148.40	NE
Rv2551c		hypothetical protein	2	0	0	2	0	1.0000	135.00	NE
Rv2552c	aroE	shikimate 5-dehydrogenase	6	0	0	6	0	0.3333	60.50	NE
Rv2553c		membrane protein	18	0	0	18	0	0.9444	101.12	NE
Rv2554c		Holliday junction resolvase	4	4	0	0	0	0.0000	0.00	ES
Rv2555c	alaS	alanine--tRNA ligase	42	42	0	0	0	0.0238	1.00	ES
Rv2556c		hypothetical protein	5	0	0	5	0	0.8000	44.25	NE
